admin1pcode,admin2pcode,admin3pcode,admin4pcode,admin5pcode,camp_name,activity,beneficiaries,month,project_status,cluster,delivery_modality,site
SY07,SY0700,SY070000,C3871,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,54,jan,Ongoing,Nutrition,Mobile Team,C3871
SY07,SY0700,SY070000,C3871,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,27,jan,Ongoing,Nutrition,Mobile Team,C3871
SY07,SY0700,SY070000,C3871,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,46,jan,Ongoing,Nutrition,Mobile Team,C3871
SY07,SY0700,SY070000,C3871,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,65,jan,Ongoing,Nutrition,Mobile Team,C3871
SY07,SY0700,SY070005,C3939,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,4,jan,Ongoing,Nutrition,Mobile Team,C3939
SY07,SY0700,SY070005,C3943,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,3,jan,Ongoing,Nutrition,Mobile Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,6,jan,Ongoing,Nutrition,Mobile Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,22,jan,Ongoing,Nutrition,Mobile Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,6,jan,Ongoing,Nutrition,Mobile Team,C3943
SY07,SY0700,SY070005,C3944,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,8,jan,Ongoing,Nutrition,Mobile Team,C3944
SY07,SY0700,SY070005,C3942,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,8,jan,Ongoing,Nutrition,Mobile Team,C3942
SY07,SY0700,SY070005,C3949,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,11,jan,Ongoing,Nutrition,Mobile Team,C3949
SY07,SY0700,SY070005,C3949,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,31,jan,Ongoing,Nutrition,Mobile Team,C3949
SY07,SY0700,SY070005,C3949,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,25,jan,Ongoing,Nutrition,Mobile Team,C3949
SY07,SY0700,SY070005,C3949,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,8,jan,Ongoing,Nutrition,Mobile Team,C3949
SY07,SY0700,SY070005,C3949,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,22,jan,Ongoing,Nutrition,Mobile Team,C3949
SY07,SY0700,SY070005,C3949,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,8,jan,Ongoing,Nutrition,Mobile Team,C3949
SY07,SY0700,SY070005,C3947,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Mobile Team,C3947
SY07,SY0700,SY070005,C3947,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,2,jan,Ongoing,Nutrition,Mobile Team,C3947
SY07,SY0700,SY070005,C3947,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,12,jan,Ongoing,Nutrition,Mobile Team,C3947
SY07,SY0700,SY070005,C3947,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,53,jan,Ongoing,Nutrition,Mobile Team,C3947
SY07,SY0700,SY070005,C6631,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Mobile Team,C6631
SY07,SY0700,SY070005,C6631,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,3,jan,Ongoing,Nutrition,Mobile Team,C6631
SY07,SY0704,SY070402,C4252,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,38,jan,Ongoing,Nutrition,Mobile Team,C4252
SY07,SY0704,SY070402,C4252,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,50,jan,Ongoing,Nutrition,Mobile Team,C4252
SY07,SY0700,SY070005,C3949,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,24,jan,Ongoing,Nutrition,Facility,C3949
SY07,SY0700,SY070005,C3949,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,86,jan,Ongoing,Nutrition,Facility,C3949
SY07,SY0705,SY070502,C4321,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,46,jan,Ongoing,Nutrition,Rapide Response Team,C4321
SY07,SY0705,SY070502,C4321,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,6,jan,Ongoing,Nutrition,Rapide Response Team,C4321
SY07,SY0705,SY070502,C4321,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,10,jan,Ongoing,Nutrition,Rapide Response Team,C4321
SY07,SY0705,SY070502,C4312,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,2,jan,Ongoing,Nutrition,Rapide Response Team,C4312
SY07,SY0705,SY070502,C4312,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,11,jan,Ongoing,Nutrition,Rapide Response Team,C4312
SY07,SY0705,SY070502,C4312,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Rapide Response Team,C4312
SY07,SY0703,SY070305,C4178,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,4,jan,Ongoing,Nutrition,Rapide Response Team,C4178
SY07,SY0703,SY070305,C4178,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Rapide Response Team,C4178
SY07,SY0703,SY070301,C4132,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,3,jan,Ongoing,Nutrition,Rapide Response Team,C4132
SY07,SY0703,SY070300,C4115,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,19,jan,Ongoing,Nutrition,Rapide Response Team,C4115
SY07,SY0703,SY070300,C4115,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,66,jan,Ongoing,Nutrition,Rapide Response Team,C4115
SY07,SY0703,SY070300,C4115,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,4,jan,Ongoing,Nutrition,Rapide Response Team,C4115
SY07,SY0703,SY070304,C4164,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,3,jan,Ongoing,Nutrition,Rapide Response Team,C4164
SY07,SY0703,SY070304,C4164,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,2,jan,Ongoing,Nutrition,Rapide Response Team,C4164
SY07,SY0703,SY070304,C4166,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,52,jan,Ongoing,Nutrition,Rapide Response Team,C4166
SY07,SY0703,SY070304,C4166,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Rapide Response Team,C4166
SY07,SY0703,SY070304,C4166,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,18,jan,Ongoing,Nutrition,Rapide Response Team,C4166
SY07,SY0703,SY070304,C4166,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Rapide Response Team,C4166
SY07,SY0703,SY070304,C4172,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,75,jan,Ongoing,Nutrition,Rapide Response Team,C4172
SY07,SY0703,SY070304,C4174,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,15,jan,Ongoing,Nutrition,Rapide Response Team,C4174
SY07,SY0703,SY070304,C4174,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Rapide Response Team,C4174
SY07,SY0703,SY070304,C4174,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,57,jan,Ongoing,Nutrition,Rapide Response Team,C4174
SY07,SY0703,SY070304,C4174,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Rapide Response Team,C4174
SY07,SY0703,SY070304,C4169,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,25,jan,Ongoing,Nutrition,Rapide Response Team,C4169
SY07,SY0703,SY070304,C4169,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,33,jan,Ongoing,Nutrition,Rapide Response Team,C4169
SY07,SY0703,SY070302,C4145,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,29,jan,Ongoing,Nutrition,Rapide Response Team,C4145
SY07,SY0703,SY070302,C4145,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,3,jan,Ongoing,Nutrition,Rapide Response Team,C4145
SY07,SY0703,SY070302,C4145,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,47,jan,Ongoing,Nutrition,Rapide Response Team,C4145
SY07,SY0703,SY070302,C4145,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,4,jan,Ongoing,Nutrition,Rapide Response Team,C4145
SY07,SY0703,SY070302,C4145,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,64,jan,Ongoing,Nutrition,Rapide Response Team,C4145
SY07,SY0703,SY070302,C4145,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Rapide Response Team,C4145
SY07,SY0703,SY070302,C6619,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,64,jan,Ongoing,Nutrition,Rapide Response Team,C6619
SY07,SY0700,SY070005,C3943,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,54,jan,Ongoing,Nutrition,Rapide Response Team,C3943
SY07,SY0700,SY070005,C3943,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,3,jan,Ongoing,Nutrition,Rapide Response Team,C3943
SY07,SY0704,SY070401,C4231,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Rapide Response Team,C4231
SY07,SY0704,SY070401,C4231,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,68,jan,Ongoing,Nutrition,Rapide Response Team,C4231
SY07,SY0704,SY070401,C4231,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,3,jan,Ongoing,Nutrition,Rapide Response Team,C4231
SY07,SY0704,SY070401,C4231,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,77,jan,Ongoing,Nutrition,Rapide Response Team,C4231
SY07,SY0704,SY070401,C4231,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Rapide Response Team,C4231
SY07,SY0704,SY070401,C4234,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,5,jan,Ongoing,Nutrition,Rapide Response Team,C4234
SY07,SY0704,SY070403,C4263,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,43,jan,Ongoing,Nutrition,Rapide Response Team,C4263
SY07,SY0704,SY070403,C4267,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Rapide Response Team,C4267
SY07,SY0704,SY070403,C4267,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,8,jan,Ongoing,Nutrition,Rapide Response Team,C4267
SY07,SY0704,SY070403,C4255,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,32,jan,Ongoing,Nutrition,Rapide Response Team,C4255
SY07,SY0704,SY070403,C4255,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,3,jan,Ongoing,Nutrition,Rapide Response Team,C4255
SY07,SY0704,SY070403,C4255,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,15,jan,Ongoing,Nutrition,Rapide Response Team,C4255
SY07,SY0704,SY070400,C4205,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,63,jan,Ongoing,Nutrition,Rapide Response Team,C4205
SY07,SY0704,SY070400,C4206,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,3,jan,Ongoing,Nutrition,Rapide Response Team,C4206
SY07,SY0704,SY070400,C4220,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,2,jan,Ongoing,Nutrition,Rapide Response Team,C4220
SY07,SY0700,SY070005,C3945,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,43,jan,Ongoing,Nutrition,Rapide Response Team,C3945
SY07,SY0700,SY070005,C3945,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,27,jan,Ongoing,Nutrition,Rapide Response Team,C3945
SY07,SY0700,SY070005,C6690,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,33,jan,Ongoing,Nutrition,Rapide Response Team,C6690
SY07,SY0700,SY070005,C6690,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,16,jan,Ongoing,Nutrition,Rapide Response Team,C6690
SY07,SY0700,SY070005,C3951,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,56,jan,Ongoing,Nutrition,Rapide Response Team,C3951
SY07,SY0700,SY070005,C3949,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,19,jan,Ongoing,Nutrition,Rapide Response Team,C3949
SY07,SY0704,SY070402,C8338,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,23,jan,Ongoing,Nutrition,Rapide Response Team,C8338
SY07,SY0704,SY070402,C8338,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,9,jan,Ongoing,Nutrition,Rapide Response Team,C8338
SY07,SY0704,SY070402,C4245,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,38,jan,Ongoing,Nutrition,Rapide Response Team,C4245
SY07,SY0704,SY070402,C4245,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,12,jan,Ongoing,Nutrition,Rapide Response Team,C4245
SY07,SY0704,SY070402,C4242,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,8,jan,Ongoing,Nutrition,Rapide Response Team,C4242
SY07,SY0704,SY070402,C4242,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,2,jan,Ongoing,Nutrition,Rapide Response Team,C4242
SY07,SY0704,SY070403,C4260,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,38,jan,Ongoing,Nutrition,Rapide Response Team,C4260
SY07,SY0704,SY070400,C6697,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,12,jan,Ongoing,Nutrition,Rapide Response Team,C6697
SY07,SY0704,SY070400,C6642,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,40,jan,Ongoing,Nutrition,Rapide Response Team,C6642
SY07,SY0704,SY070400,C6642,NA,NA,# of caregivers (including PLW) received messages/education on appropriate IYCF-E through group sessions.,1,jan,Ongoing,Nutrition,Rapide Response Team,C6642
SY02,SY0203,SY020302,C1435,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),1,jan,Ongoing,Nutrition,Mobile Team,C1435
SY02,SY0203,SY020302,C8184,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),3,jan,Ongoing,Nutrition,Mobile Team,C8184
SY02,SY0203,SY020302,C8150,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),1,jan,Ongoing,Nutrition,Mobile Team,C8150
SY02,SY0203,SY020302,C6397,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),2,jan,Ongoing,Nutrition,Mobile Team,C6397
SY02,SY0203,SY020302,C1424,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),1,jan,Ongoing,Nutrition,Mobile Team,C1424
SY02,SY0203,SY020302,C1426,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),6,jan,Ongoing,Nutrition,Mobile Team,C1426
SY02,SY0203,SY020302,C1426,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),43,jan,Ongoing,Nutrition,Mobile Team,C1426
SY02,SY0203,SY020302,C1432,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),1,jan,Ongoing,Nutrition,Mobile Team,C1432
SY02,SY0203,SY020302,C1430,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),1,jan,Ongoing,Nutrition,Mobile Team,C1430
SY02,SY0203,SY020302,C1431,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),2,jan,Ongoing,Nutrition,Mobile Team,C1431
SY02,SY0203,SY020302,C1436,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),1,jan,Ongoing,Nutrition,Mobile Team,C1436
SY07,SY0700,SY070000,C3871,NA,NA,Number of caregivers including pregnant and lactating women (PLWs) counselled or reached with awareness on appropriate infant and young child feeding (IYCF),13,jan,Ongoing,Nutrition,Mobile Team,C3871
