sector,hub,response_modality,implementing_partner,governorate,district,sub_district,location,location_type,community,reporting_month,start_date,end_date,project_status,activity,delivery_modality,cash_conditionality,transfer_value,cash_delivery_mechanism,beneficiaries,families,admin1pcode,admin2pcode,admin3pcode,admin4pcode,new_beneficiaries,total_usd,sub_cluster
NFI,NWS X-B,Syria Cross-Border HLG,1000,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Eastern Marj Akhdar,Town/Community/Neighborhood,NA,March,2023-03-02T00:00:00Z,2023-03-03T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,1521,318,SY07,SY0704,SY070400,C4215,Yes,47700,nfi
NFI,NWS X-B,Syria Cross-Border HLG,1000,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Kafir (Jisr-Ash-Shugur),Town/Community/Neighborhood,NA,March,2023-03-02T00:00:00Z,2023-03-03T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,561,105,SY07,SY0704,SY070400,C4205,Yes,15750,nfi
NFI,NWS X-B,Syria Cross-Border HLG,1000,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Maalaqa - Bishlamon,Town/Community/Neighborhood,NA,March,2023-03-02T00:00:00Z,2023-03-03T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,348,88,SY07,SY0704,SY070400,C4190,Yes,13200,nfi
NFI,NWS X-B,Syria Cross-Border HLG,1000,Idleb,Jisr-Ash-Shugur,Badama,Maraand,Town/Community/Neighborhood,NA,March,2023-03-02T00:00:00Z,2023-03-03T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,454,109,SY07,SY0704,SY070401,C4235,Yes,16350,nfi
NFI,NWS X-B,Syria Cross-Border HLG,1000,Idleb,Jisr-Ash-Shugur,Badama,Najiyeh,Town/Community/Neighborhood,NA,March,2023-03-02T00:00:00Z,2023-03-03T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,865,200,SY07,SY0704,SY070401,C4233,Yes,30000,nfi
NFI,NWS X-B,Syria Cross-Border HLG,1000,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Qaysiyeh,Town/Community/Neighborhood,NA,March,2023-03-02T00:00:00Z,2023-03-03T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,152,33,SY07,SY0704,SY070400,C4206,Yes,4950,nfi
NFI,NWS X-B,Syria Cross-Border HLG,1000,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Um Rish,Town/Community/Neighborhood,NA,March,2023-03-02T00:00:00Z,2023-03-03T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,127,24,SY07,SY0704,SY070400,C4194,Yes,3600,nfi
NFI,NWS X-B,Syria Cross-Border HLG,1000,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,Al Zohoor/Human appeal reception center / مركز استقبال الزهور - CP002270,March,2023-03-22T00:00:00Z,2023-03-22T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,5181,984,SY07,SY0700,SY070005,C3949,Yes,147600,nfi
NFI,NWS X-B,Syria Cross-Border HLG,602,Idleb,Idleb,Idleb,Idleb,Camp/Settlements,NA,March,2023-03-04T00:00:00Z,2023-03-04T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,680,110,SY07,SY0700,SY070000,C3871,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,602,Idleb,Idleb,Maaret Tamsrin,Kafraya (Maaret Tamsrin),Town/Community/Neighborhood,NA,March,2023-03-07T00:00:00Z,2023-03-07T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,113,20,SY07,SY0700,SY070005,C3952,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,602,Idleb,Harim,Salqin,Salqin,Town/Community/Neighborhood,NA,March,2023-03-15T00:00:00Z,2023-03-15T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,274,50,SY07,SY0703,SY070302,C4140,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,602,Idleb,Idleb,Idleb,Al Sharqui (ne),Town/Community/Neighborhood,NA,March,2023-03-20T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,97,20,SY07,SY0700,SY070000,N0358,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,602,Idleb,Ariha,Ariha,Ariha,Town/Community/Neighborhood,NA,March,2023-03-13T00:00:00Z,2023-03-13T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,250,75,SY07,SY0705,SY070500,C4278,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,557,Idleb,Harim,Dana,Kafr Lusin,Town/Community/Neighborhood,NA,March,2023-03-14T00:00:00Z,2023-03-15T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,532,330,SY07,SY0703,SY070301,C8812,Yes,49500,nfi
NFI,NWS X-B,Syria Cross-Border HLG,557,Idleb,Harim,Dana,Kafr Lusin,Town/Community/Neighborhood,NA,March,2023-03-30T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Direct cash payment,1554,112,SY07,SY0703,SY070301,C8812,Yes,16800,nfi
NFI,NWS X-B,Syria Cross-Border HLG,558,Idleb,Harim,Salqin,Kafr Hind,Camp/Settlements,Al Baydar(Kafr Hind) / البيدر(كفرهند),March,2023-03-07T00:00:00Z,2023-03-07T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,233,56,SY07,SY0703,SY070302,C4151,Yes,8400,nfi
NFI,NWS X-B,Syria Cross-Border HLG,558,Idleb,Harim,Dana,Selwa,Camp/Settlements,Al Tubat / التوبات,March,2023-03-07T00:00:00Z,2023-03-07T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,702,147,SY07,SY0703,SY070301,C4123,Yes,22050,nfi
NFI,NWS X-B,Syria Cross-Border HLG,558,Idleb,Harim,Dana,Selwa,Camp/Settlements,Al Baraa (Selwa) / البراء(صلوة),March,2023-03-12T00:00:00Z,2023-03-12T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,1249,282,SY07,SY0703,SY070301,C4123,Yes,42300,nfi
NFI,NWS X-B,Syria Cross-Border HLG,558,Idleb,Harim,Dana,Deir Hassan - Darhashan,Camp/Settlements,Morek Alfedaa / مورك الفداء,March,2023-03-09T00:00:00Z,2023-03-09T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,1767,415,SY07,SY0703,SY070301,C4129,Yes,62250,nfi
NFI,NWS X-B,Syria Cross-Border HLG,558,Idleb,Harim,Dana,Deir Hassan - Darhashan,Camp/Settlements,Al Huriya / الحرية,March,2023-03-12T00:00:00Z,2023-03-12T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,1267,282,SY07,SY0703,SY070301,C4129,Yes,42300,nfi
NFI,NWS X-B,Syria Cross-Border HLG,558,Idleb,Harim,Dana,Deir Hassan - Darhashan,Camp/Settlements,Ghetaa Al Rahma 1 / عطاء الرحمة,March,2023-03-12T00:00:00Z,2023-03-12T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,610,158,SY07,SY0703,SY070301,C4129,Yes,23700,nfi
NFI,NWS X-B,Syria Cross-Border HLG,558,Idleb,Harim,Dana,Deir Hassan - Darhashan,Camp/Settlements,Morek Al-Ghorabaa / مورك الغرباء,March,2023-03-15T00:00:00Z,2023-03-15T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,1694,415,SY07,SY0703,SY070301,C4129,Yes,62250,nfi
NFI,NWS X-B,Syria Cross-Border HLG,558,Idleb,Harim,Dana,Deir Hassan - Darhashan,Camp/Settlements,(Sons of Mehin2 (Abna Mehin / أبناء مهين2,March,2023-03-16T00:00:00Z,2023-03-18T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,4473,1096,SY07,SY0703,SY070301,C4129,Yes,164400,nfi
NFI,NWS X-B,Syria Cross-Border HLG,558,Idleb,Harim,Dana,Qah,Camp/Settlements,Al Ahd Billah / العهد بالله,March,2023-03-13T00:00:00Z,2023-03-28T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,1455,342,SY07,SY0703,SY070301,C4131,Yes,51300,nfi
NFI,NWS X-B,Syria Cross-Border HLG,558,Idleb,Idleb,Idleb,Idleb,Town/Community/Neighborhood,NA,March,2023-03-23T00:00:00Z,2023-03-28T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,Cash,Unconditional (restricted),150,Money Transfer Agent,4029,907,SY07,SY0700,SY070000,C3871,Yes,136050,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Idleb,Harim,Dana,Tal Elkarameh,Camp/Settlements,Alzahra (Tal Elkaramej) / الزهراء( تل الكرامة),March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind/ service,NA,NA,NA,10,10,SY07,SY0703,SY070301,C4122,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Sinjar Kahrabaa / سنجار الكهرباء,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind/ service,NA,NA,NA,750,150,SY07,SY0703,SY070301,C4121,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Aleppo,Jebel Saman,Atareb,Batbu,Camp/Settlements,Al Saiyalah / السيالة,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind/ service,NA,NA,NA,249,50,SY02,SY0200,SY020001,C1025,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Idleb,Idleb,Idleb,Idleb,Collective center,NA,March,2023-03-01T00:00:00Z,2023-03-31T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind/ service,NA,NA,NA,185,37,SY07,SY0700,SY070000,C3871,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,126,Aleppo,Afrin,Jandairis,Jandairis,Camp/Settlements,Waddah/ وضاح,March,2023-03-18T00:00:00Z,2023-03-18T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,266,53,SY02,SY0203,SY020302,C1426,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,126,Aleppo,Afrin,Jandairis,Jandairis,Camp/Settlements,Al-Bashir - mercy without limits / البشير .رحمة بلاحدود - TEMP064,March,2023-03-18T00:00:00Z,2023-03-18T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,51,10,SY02,SY0203,SY020302,C1426,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,126,Aleppo,Afrin,Jandairis,Jandairis,Camp/Settlements,ALEMAN 2 reception center/ مركز استقبال الايمان 2 - TEMP035,March,2023-03-19T00:00:00Z,2023-03-19T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,250,50,SY02,SY0203,SY020302,C1426,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,126,Aleppo,Afrin,Jandairis,Jandairis,Camp/Settlements,iman Shelter Center مركز ايواء الايمان - TEMP039,March,2023-03-20T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,60,12,SY02,SY0203,SY020302,C1426,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,126,Aleppo,Afrin,Jandairis,Jandairis,Camp/Settlements,الحشمة / AL_hishma - TEMP105,March,2023-03-20T00:00:00Z,2023-03-20T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,35,7,SY02,SY0203,SY020302,C1426,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,263,Idleb,Harim,Qourqeena,Barisha,Camp/Settlements,Shahed / شهد,March,2023-04-11T00:00:00Z,2023-04-11T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,230,35,SY07,SY0703,SY070304,C4164,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,263,Idleb,Idleb,Maaret Tamsrin,Hazano,Camp/Settlements,Moaz Mosque / جامع معاذ,March,2023-04-10T00:00:00Z,2023-04-10T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,220,39,SY07,SY0700,SY070005,C3944,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,263,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,Al Baidaa / البيداء,March,2023-04-04T00:00:00Z,2023-04-04T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,111,21,SY07,SY0700,SY070005,C3949,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,263,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,Al Diaa 3(Kafruma) / الضياء 3(كفرومة),March,2023-04-04T00:00:00Z,2023-04-04T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,426,86,SY07,SY0700,SY070005,C3949,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,263,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,Al Audi1 / العودة1,March,2023-04-04T00:00:00Z,2023-04-04T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind/ service,NA,NA,NA,33,6,SY07,SY0700,SY070005,C3949,Yes,NA,nfi
Shelter,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Huda / الهدى,February,2023-02-01T00:00:00Z,2023-02-25T00:00:00Z,Completed,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,1000,200,SY07,SY0703,SY070301,C4130,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Kafr Nabutha / كفرنبودة,February,2023-02-01T00:00:00Z,2023-02-25T00:00:00Z,Completed,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,240,50,SY07,SY0703,SY070301,C4130,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Majed / الماجد,February,2023-02-01T00:00:00Z,2023-02-25T00:00:00Z,Completed,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,205,40,SY07,SY0703,SY070301,C4130,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Braeem Kfr Zeta / براعم كفر زيتا,February,2023-02-01T00:00:00Z,2023-02-25T00:00:00Z,Completed,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,500,100,SY07,SY0703,SY070301,C4130,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Rahil / الرحيل,February,2023-02-01T00:00:00Z,2023-02-25T00:00:00Z,Completed,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,50,10,SY07,SY0703,SY070301,C4130,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,28,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Zouhour2 sector 2 / الزهور 2 قطاع 2,February,2023-02-01T00:00:00Z,2023-02-25T00:00:00Z,Completed,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,145,30,SY07,SY0703,SY070301,C4130,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,168,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,Dar Alkiram(Kelly) / دار الكرام(كللي),January,2022-06-01T00:00:00Z,2023-05-31T00:00:00Z,Ongoing,1.2.2.1: Installation/ construction of temporary transitional shelters,In-kind,NA,NA,NA,697,145,SY07,SY0700,SY070005,C3949,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,168,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,Dar Alkiram(Kelly) / دار الكرام(كللي),January,2022-06-01T00:00:00Z,2023-05-31T00:00:00Z,Ongoing,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,697,145,SY07,SY0700,SY070005,C3949,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,20,Aleppo,Jarablus,Jarablus,Jarablus,Camp/Settlements,Abo Shihab / أبو شهاب,January,2022-10-01T00:00:00Z,2023-01-31T00:00:00Z,Completed,1.2.2.1: Installation/ construction of temporary transitional shelters,In-kind,NA,NA,NA,224,50,SY02,SY0208,SY020800,C2227,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,20,Aleppo,Jarablus,Jarablus,Jarablus,Camp/Settlements,Abo Shihab / أبو شهاب,January,2022-10-01T00:00:00Z,2023-01-31T00:00:00Z,Completed,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,224,50,SY02,SY0208,SY020800,C2227,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,20,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Al Ahmar / الأحمر,January,2022-11-01T00:00:00Z,2022-11-30T00:00:00Z,Completed,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,657,145,SY07,SY0703,SY070301,C4121,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,588,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Sinjar / سنجار,February,2022-07-01T00:00:00Z,2023-04-30T00:00:00Z,Ongoing,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,743,159,SY07,SY0703,SY070301,C4121,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,588,Idleb,Idleb,Maaret Tamsrin,Haranbush,Camp/Settlements,Al Khald / الخالد,February,2022-07-01T00:00:00Z,2023-04-30T00:00:00Z,Ongoing,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,1652,328,SY07,SY0700,SY070005,C3943,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,588,Idleb,Idleb,Maaret Tamsrin,Haranbush,Camp/Settlements,Harbnush / حربنوش,February,2022-07-01T00:00:00Z,2023-04-30T00:00:00Z,Ongoing,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,1175,225,SY07,SY0700,SY070005,C3943,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,588,Idleb,Harim,Dana,Deir Hassan - Darhashan,Camp/Settlements,Alsadaka Alkhayri / الصدقة الخيري,February,2022-07-01T00:00:00Z,2023-04-30T00:00:00Z,Ongoing,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,294,56,SY07,SY0703,SY070301,C4129,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,588,Idleb,Harim,Dana,Deir Hassan - Darhashan,Camp/Settlements,Rieayat Altufula / رعاية الطفولة,February,2022-07-01T00:00:00Z,2023-04-30T00:00:00Z,Ongoing,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,482,111,SY07,SY0703,SY070301,C4129,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,588,Idleb,Idleb,Maaret Tamsrin,Haranbush,Camp/Settlements,Al Huda(Haranbush) / الهدى(حربنوش),February,2022-07-01T00:00:00Z,2023-04-30T00:00:00Z,Ongoing,"1.2.3.2 Site level infrastructure improvements in IDP sites (targeting the whole site, e.g., drainage, roads gravelling, tent gravelling for all tents in the site)",In-kind,NA,NA,NA,881,182,SY07,SY0700,SY070005,C3943,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Afrin,Afrin,Afrin (Afrin),Camp/Settlements,Trendah Extension / ملحق ترندة,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.2.1.2: Installation of new/ replacement of existing tents,In-kind,NA,NA,NA,6,1,SY02,SY0203,SY020300,C1366,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Afrin,Afrin,Afrin (Afrin),Camp/Settlements,NA,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.2.1.2: Installation of new/ replacement of existing tents,In-kind,NA,NA,NA,7,1,SY02,SY0203,SY020300,C1366,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Salama,Camp/Settlements,Yazibag / يازيباغ,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.2.1.2: Installation of new/ replacement of existing tents,In-kind,NA,NA,NA,11,1,SY02,SY0204,SY020400,C1561,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Faroq (Qah) / الفاروق(قاح),January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.2.1.2: Installation of new/ replacement of existing tents,In-kind,NA,NA,NA,7,1,SY07,SY0703,SY070301,C4130,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Shamarin,Camp/Settlements,Tal Jubeen / تل جبين,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.2.1.2: Installation of new/ replacement of existing tents,In-kind,NA,NA,NA,3,1,SY02,SY0204,SY020400,C1566,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Maarin (A'zaz),Camp/Settlements,Wadi Marrin / وادي معرين,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.2.1.2: Installation of new/ replacement of existing tents,In-kind,NA,NA,NA,6,1,SY02,SY0204,SY020400,C1574,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Shmarekh,Camp/Settlements,Mukawamah / المقاومة,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.2.1.2: Installation of new/ replacement of existing tents,In-kind,NA,NA,NA,6,1,SY02,SY0204,SY020400,C1557,Yes,NA,shelter
Shelter,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Salama,Camp/Settlements,New Bab Al Salame / باب السلامة الجديد,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.2.1.2: Installation of new/ replacement of existing tents,In-kind,NA,NA,NA,2,1,SY02,SY0204,SY020400,C1561,Yes,NA,shelter
